id,prob
37830213,0.4862
37750174,0.9032
37587147,0.7059
37298034,0.8519
35176218,0.6947
37447148,0.799
36651142,0.96
37377143,0.9049
37567145,0.7963
37507159,0.6052
37467133,0.8387
37670120,0.9507
37690127,0.85
37760122,0.766
37467131,0.8899
36039426,0.8662
37507115,0.7389
37147834,0.9722
36029361,0.5827
36571282,0.6598
37021149,0.755
37800116,0.8145
37640120,0.9018
37257407,0.6219
37547141,0.8164
36970326,0.7658
37168049,0.9788
37507144,0.8885
37840117,0.931
37770115,0.7405
36380308,0.7651
36271929,0.9766
36800598,0.7625
37158065,0.4394
37107305,0.9699
37257964,0.7128
37187972,0.817
37407114,0.8483
37147993,0.9283
36799832,0.6435
37307925,0.9349
37307931,0.8827
36990268,0.8795
37138019,0.9348
37217973,0.7774
37237896,0.7898
37097632,0.9253
37207930,0.9035
37158133,0.4972
37147951,0.5824
37217963,0.7915
37248002,0.5753
37397113,0.7553
37307948,0.8279
37257977,0.7965
37278006,0.8698
37317602,0.9752
37187962,0.8494
37318010,0.9551
37077976,0.8147
37068505,0.4616
37577113,0.7642
37127755,0.9121
37257938,0.9958
37087967,0.9401
34985044,0.8363
37257963,0.6897
37267339,0.9371
37288007,0.7479
37267801,0.8627
37297920,0.8768
37217922,0.8435
37237882,0.8145
37227897,0.7593
37277902,0.7273
37267833,0.7393
36621199,0.9395
36723366,0.6021
37207841,0.852
37197964,0.7727
37237831,0.8568
37217686,0.8092
37127831,0.6887
37217919,0.7187
37227920,0.8122
36210998,0.5891
37247958,0.8469
36490241,0.5854
37127422,0.7948
37267925,0.7269
37167995,0.7695
36128590,0.8346
37267877,0.8483
37117931,0.8825
37247913,0.9393
36241607,0.7805
19105995,0.5162
37217860,0.8289
37147505,0.9976
37217869,0.5787
37317895,0.8128
37187850,0.7924
37177779,0.8181
37177789,0.8824
37267689,0.7527
36798213,0.6369
37147231,0.9563
37207766,0.9186
37317879,0.9271
37177769,0.7831
37307823,0.7976
37167827,0.8025
37297215,0.9941
37267750,0.9158
37207775,0.9456
36371877,0.6836
37267808,0.8741
37327364,0.8364
37317329,0.901
37077871,0.7039
36281535,0.5363
37177702,0.8539
36301678,0.4838
37127727,0.624
37257821,0.8511
37177728,0.8704
36251670,0.8159
37127736,0.9219
37247823,0.9577
37187771,0.7426
36088556,0.7344
37087748,0.8778
37187823,0.889
37307753,0.8355
37117361,0.6994
37147758,0.9337
37267713,0.9145
37207725,0.9049
37157884,0.7615
37247825,0.8881
37217770,0.602
37117798,0.9238
37237726,0.9637
37237736,0.9044
37097785,0.4162
37197755,0.9764
37317777,0.3713
36169260,0.9504
36341609,0.7147
37287791,0.8082
37257732,0.8587
37217725,0.7943
37277767,0.6106
37197740,0.6579
37137782,0.7148
37297730,0.8323
37157786,0.9256
37247754,0.9175
37237701,0.9385
36231355,0.8013
37297640,0.7513
37217666,0.8952
36850157,0.8092
37077689,0.6896
37117732,0.4575
37207643,0.7878
37177601,0.5225
35804125,0.8367
37147710,0.9219
37187710,0.672
36551148,0.9468
37127123,0.8618
37217664,0.7288
37287426,0.8039
37117696,0.7085
37247219,0.7615
37267594,0.8602
37297663,0.9549
37137720,0.9577
37287688,0.8036
37197272,0.8561
37177603,0.8822
37267591,0.8656
37187687,0.7561
37317665,0.5919
37157696,0.9462
37217660,0.9946
37167599,0.9449
37247608,0.9796
37097630,0.689
37157693,0.9377
36799296,0.8304
37267543,0.9386
37177546,0.8322
37247574,0.7254
37117631,0.8821
37287600,0.7656
37087606,0.9741
37237554,0.9323
37147549,0.5853
37031231,0.91
37227628,0.872
37277633,0.9342
37177548,0.7829
37287638,0.8677
34723228,0.9288
37187632,0.8514
37157597,0.7086
37097415,0.9675
37297574,0.9197
37207501,0.9097
37187566,0.8873
37167483,0.6316
37327258,0.868
37307511,0.7725
37097596,0.7868
37267497,0.889
36148478,0.6986
37297565,0.9357
37317580,0.9096
37127488,0.3678
37187437,0.7408
37297573,0.7594
37217395,0.7809
37317537,0.7307
37297511,0.8188
36048503,0.8428
37097530,0.6601
37157591,0.8914
37247505,0.8505
37167422,0.9486
37227522,0.9873
37247479,0.667
37227540,0.4574
37147539,0.9997
37267457,0.551
37257508,0.7113
37087452,0.7315
37087478,0.9031
37097533,0.8052
37287526,0.9296
37207466,0.7954
37087464,0.8907
37227560,0.8532
37157581,0.9355
37107524,0.6376
37087492,0.7256
37307455,0.8936
37217478,0.7959
37137536,0.6805
37117493,0.8172
37197485,0.6849
37087427,0.7852
37077507,0.918
37137562,0.5161
37297462,0.7646
36230562,0.9762
37087403,0.739
37137526,0.9001
37087421,0.8852
37021225,0.6462
37177426,0.8683
37217490,0.751
37207425,0.7255
37097528,0.7219
35804040,0.9127
37227440,0.4033
37097447,0.7699
37117462,0.6494
37187425,0.4601
37097433,0.9096
36801180,0.7704
37297435,0.9111
37307404,0.811
37267388,0.894
37227408,0.8076
37307428,0.9153
35693572,0.7969
37167391,0.9414
37187451,0.8733
37137518,0.7339
37277417,0.8974
37097437,0.9485
35893607,0.7955
37267333,0.5955
37227184,0.5164
37217427,0.627
37127396,0.9154
36850189,0.9459
37087363,0.8127
37267354,0.7632
37157434,0.715
37127341,0.8755
37317385,0.7843
37177318,0.945
37287314,0.9489
37127352,0.84
37177337,0.8196
37107352,0.8152
37257345,0.9213
37087323,0.7694
37107357,0.6764
37197388,0.7414
37157370,0.9545
36860128,0.7111
37107400,0.9623
37077363,0.8511
37197275,0.7238
36271022,0.7917
37167354,0.8885
37157374,0.8779
37277347,0.889
36691119,0.9869
37217362,0.8424
37317361,0.7451
37207334,0.8892
37287387,0.9194
37237312,0.9352
36970258,0.7453
37307343,0.8189
36712446,0.9353
36450807,0.9355
37097385,0.9181
36300959,0.8008
37247260,0.8774
37087299,0.708
35979809,0.7956
37217275,0.8306
37297282,0.4441
37237283,0.5767
37077297,0.8578
37137392,0.9408
36381451,0.6522
37317282,0.8736
37267265,0.664
36798556,0.9188
36411366,0.8439
37117322,0.9095
37287259,0.7894
37317237,0.7694
37077339,0.5634
37187317,0.8844
37147344,0.9632
37287294,0.9135
37277297,0.9257
37167274,0.8186
36950133,0.5302
37167310,0.7263
37077343,0.9107
36591413,0.7409
36783332,0.5663
37297298,0.6383
37207310,0.5222
37267281,0.7945
37167252,0.8429
36920333,0.4412
33611338,0.8971
1237963,0.7245
37187351,0.8739
37287216,0.5914
36733253,0.6655
37097271,0.9655
37197258,0.8517
35893167,0.7972
37107275,0.837
37117147,0.7303
37317213,0.7949
36450506,0.8774
37117225,0.7837
36611294,0.856
37077233,0.8263
37207213,0.4339
37097267,0.9679
37097233,0.8275
31206959,0.8662
37287252,0.8242
37177243,0.8377
37107271,0.8934
37217208,0.9398
36361066,0.8373
37077216,0.6932
37167214,0.9212
37117217,0.6575
37287213,0.8136
37117247,0.6802
36850348,0.7657
37077254,0.8532
36201362,0.8127
37167229,0.6995
37147227,0.6276
37137162,0.8321
37137212,0.8703
37207143,0.8279
36401025,0.9665
37127194,0.9265
37167153,0.6247
36201719,0.6402
36280576,0.7401
37207170,0.7314
36361630,0.9134
37287156,0.9773
37217129,0.6789
37147194,0.8788
33420954,0.7878
37287136,0.8571
36611425,0.8405
37307152,0.9362
37257155,0.8712
37147143,0.8095
37157205,0.91
36799314,0.7547
37297184,0.774
36441593,0.451
35968331,0.8929
37077181,0.7603
37137166,0.7005
36371085,0.9739
37177154,0.9859
37117172,0.8572
37217132,0.8059
37217148,0.7326
36980221,0.8741
37297170,0.7037
37317142,0.7938
37197208,0.5339
36211403,0.8778
36211471,0.764
37187185,0.7354
37187198,0.7764
36611290,0.9424
35916864,0.668
37287129,0.6878
36320284,0.8019
36581474,0.9926
36970347,0.744
36850371,0.8918
36890355,0.8787
37087130,0.8763
36870287,0.7468
36880395,0.7661
36840343,0.8908
36990348,0.799
36930381,0.7866
37087131,0.933
37117115,0.983
36980373,0.4864
36850367,0.7394
36900361,0.9162
36940200,0.8426
36798806,0.8033
36930369,0.73740000000000006
36880382,0.8484
36222022,0.8568
36799033,0.83
37087127,0.9007
37287128,0.9477
37297137,0.7556
36109575,0.6361
36830396,0.9026
36990344,0.5936
35491145,0.9389
36251755,0.8659
36930138,0.926
37031157,0.8573
36990115,0.5946
36940347,0.9544
37011329,0.7373
37021322,0.7991
36808330,0.8021
36671167,0.7813
36900317,0.7476
36411235,0.7486
35673929,0.7273
37011257,0.8713
36990305,0.8353
35673391,0.7052
36029786,0.9597
36381528,0.8467
37011355,0.7063
36950321,0.8883
36820333,0.8742
36880308,0.889
36840244,0.6054
36280444,0.624
36840291,0.7874
36850266,0.6218
36271536,0.7573
36271364,0.9089
36830232,0.5147
36360882,0.6878
36840219,0.9232
37000211,0.9298
37011250,0.9824
36850236,0.7755
36990180,0.8338
36421045,0.8762
36211929,0.8772
36139312,0.7243
36970219,0.7708
36441751,0.8377
36391501,0.8961
36910272,0.7604
36980248,0.9246
36910265,0.9095
36940237,0.8377
36850229,0.6816
36798335,0.9338
36900277,0.8892
37011298,0.9613
36840236,0.8892
37021227,0.7947
36381788,0.8148
36870226,0.8263
36330833,0.5789
36930254,0.9155
36211956,0.7502
36970237,0.7257
36743251,0.7201
36890259,0.8158
37000197,0.8977
36850166,0.7216
37051151,0.9266
36920165,0.8392
36631449,0.7528
37021172,0.6398
36211691,0.9909
37021190,0.7371
36671440,0.9159
36960168,0.6515
37000151,0.7676
36240376,0.8428
36870200,0.7587
36410389,0.7054
36089599,0.6609
36910165,0.5445
6735355,0.9527
35773241,0.8385
36880194,0.8777
37021134,0.8341
37031162,0.8145
36890158,0.9545
37041171,0.7923
36820168,0.4673
377140,0.9913
36631408,0.6773
36850158,0.631
36211775,0.8223
36870191,0.9078
36530431,0.9012
36763453,0.8087
36860144,0.8441
36920201,0.8686
36910131,0.4535
36743249,0.5757
36119329,0.7558
36860124,0.7445
36920136,0.8054
36631425,0.7836
35853386,0.6516
36890128,0.957
36540482,0.7494
36701444,0.8091
36281646,0.8605
36701405,0.5086
36651203,0.9112
36421543,0.5433
36631436,0.8547
37031129,0.7598
36661487,0.8628
36681455,0.9109
35948315,0.9108
36301027,0.491
36290159,0.7848
36561373,0.7675
36591456,0.7763
36940112,0.9449
36681442,0.9603
36651342,0.8765
36661470,0.736
36671411,0.8177
36980114,0.8354
36540421,0.7739
36551391,0.5626
36631365,0.8582
36540359,0.873
36551390,0.7794
35873238,0.7396
36763371,0.8484
36421589,0.8582
36500686,0.7875
36581350,0.43
36641387,0.8336
36691306,0.831
36581380,0.8517
36743431,0.9652
36540442,0.9322
36571335,0.8959
36681338,0.8181
36743409,0.7689
36331427,0.9451
36701361,0.7543
36179168,0.5396
36571312,0.8213
36712351,0.9174
36441872,0.4442
36681397,0.805
36591382,0.7814
36631158,0.8966
36601381,0.7724
36611406,0.7908
36753343,0.9748
36611351,0.7943
36561172,0.8056
36561357,0.8713
36540406,0.8477
36723337,0.7575
36733393,0.8009
36591294,0.6581
36641299,0.5489
36351766,0.6725
36581191,0.7786
36691289,0.7322
36733266,0.4639
36611285,0.7196
36221506,0.5754
36371830,0.9355
36621271,0.9657
36088709,0.7016
34933661,0.8006
36601322,0.5965
36743351,0.8856
36441498,0.7881
36591292,0.7876
36763339,0.8396
36621301,0.8862
36601307,0.9267
36733285,0.7686
36271904,0.9064
36581311,0.6521
36773306,0.8841
36651312,0.8679
36401103,0.6307
36551294,0.4382
36661313,0.4835
36701306,0.8302
36581294,0.7628
36611281,0.8761
36510472,0.9471
36671187,0.8396
36651274,0.8286
36551191,0.8051
36641291,0.9468
36691211,0.9416
36712247,0.8159
36701196,0.8627
36241760,0.85
36251637,0.9095
36661263,0.9422
36601185,0.9272
36561226,0.7416
36723187,0.9421
36712120,0.6737
36743287,0.6283
36381650,0.886
36763235,0.8128
36753218,0.9054
36641170,0.7753
36783286,0.5648
36581263,0.9102
36029660,0.9528
36733163,0.7703
36581185,0.7503
36733131,0.9532
36241866,0.9432
36783152,0.6516
36221720,0.8836
36661120,0.9719
36391437,0.4097
36723130,0.8762
36591113,0.6109
36681149,0.9068
36661200,0.8622
36341368,0.9243
36753173,0.7924
36611144,0.8204
36211379,0.8575
36621159,0.618
36221701,0.828
36371622,0.8085
36251784,0.6974
36391535,0.9223
36611131,0.7674
36712152,0.574
36320612,0.677
36118165,0.7056
36491470,0.8777
36671149,0.8238
36461290,0.6029
36098394,0.7282
36723178,0.9401
36621127,0.727
36641177,0.7121
36753142,0.923
36773148,0.8945
36671148,0.8379
36753147,0.7638
36743126,0.8774
36411810,0.8226
36551176,0.7248
35743899,0.9582
36773120,0.7226
36411077,0.6733
36651157,0.8896
36089553,0.713
36210783,0.9303
34603208,0.8974
36118296,0.8797
36651163,0.7911
36221963,0.8698
36341740,0.7429
36351791,0.8415
35978609,0.9587
36361867,0.7486
35166283,0.7452
36301889,0.9655
36271927,0.7437
36241034,0.5069
36201897,0.7759
36520685,0.9247
36441798,0.6015
36201901,0.8358
36491396,0.7635
36712112,0.7801
36201903,0.7908
36201956,0.8746
36491464,0.6104
36500646,0.825
36351777,0.722
36211758,0.6716
36491166,0.7776
36491438,0.9023
36451352,0.7018
36441900,0.7934
36341665,0.7899
36491463,0.6448
35863261,0.43
36420306,0.7328
36270977,0.813
36241818,0.4614
35703684,0.9065
36421815,0.9782
36281867,0.8606
36520713,0.7678
36341727,0.7273
36491405,0.895
34743491,0.8491
36411872,0.8033
36500909,0.7036
36411766,0.9732
36231880,0.767
36340346,0.9644
36641113,0.7836
36460752,0.7576
36211046,0.8356
36421624,0.9604
36201902,0.9288
36500923,0.7059
36301772,0.7549
36491372,0.8349
36530609,0.7194
36231716,0.7415
36341638,0.9333
20579060,0.4731
36281821,0.7592
36271824,0.7876
36381777,0.7884
36491362,0.5775
36371794,0.6622
36520614,0.7228
36451331,0.8788
36210831,0.8709
36381755,0.9706
36360672,0.8036
36361715,0.8579
36301786,0.9063
36391732,0.7093
36331678,0.6838
36301785,0.5108
36491367,0.6524
35044866,0.9097
36381747,0.9539
36411770,0.7686
36301830,0.9445
36411785,0.9261
36069285,0.9074
36079373,0.9233
36281807,0.8784
36411798,0.6454
36119584,0.9738
36441729,0.9191
36411831,0.7056
36251704,0.739
36500855,0.8037
36049010,0.717
36221886,0.9095
36421715,0.9266
36520616,0.9183
36068757,0.8188
36391617,0.9114
36230419,0.9775
36281684,0.7065
34924194,0.8287
36371652,0.88
36371646,0.83
36381676,0.826
36088804,0.8915
35723651,0.8836
35703974,0.6889
36251227,0.8545
36350925,0.9718
36491254,0.6897
36251605,0.6634
36211759,0.9038
36530522,0.6268
36351648,0.8694
36231746,0.8439
36301699,0.8145
36201758,0.6487
36361551,0.676
34313031,0.8333
36491274,0.7793
36510584,0.7023
36240652,0.7816
36530470,0.9591
36211802,0.648
36271758,0.5779
36441703,0.8572
36381696,0.668
36271698,0.4712
36211749,0.8308
36221782,0.9356
36381654,0.8253
36109653,0.8958
36341629,0.9625
36530495,0.8655
36381678,0.9201
36201779,0.9183
36520571,0.7019
36301739,0.9616
36211760,0.7263
36270525,0.5654
36341564,0.9496
36221727,0.7643
36361293,0.8525
36211706,0.9015
36321257,0.8005
36520487,0.8268
35348358,0.4541
36260982,0.7591
36231613,0.6067
36281254,0.7461
12637341,0.6314
16492717,0.9353
35054322,0.9119
36530393,0.8248
36201675,0.8274
36530430,0.8271
35093388,0.8504
36251506,0.9641
36331591,0.7439
36079334,0.765
36231642,0.7452
36301367,0.9453
36351607,0.8428
36451074,0.6126
36251457,0.8192
36510570,0.8393
36341544,0.6793
36520294,0.8038
36201698,0.8803
35653745,0.8386
36421236,0.9309
36451158,0.7843
36451179,0.9044
36381603,0.7871
36361591,0.658
36371556,0.7924
36260437,0.6779
36231536,0.9122
36341182,0.7512
36241491,0.889
36221642,0.5207
35156709,0.8005
36500570,0.7416
36441530,0.777
36400960,0.7605
36251450,0.3954
36271414,0.8788
36530343,0.6523
36351438,0.8613
36281570,0.5356
36421432,0.8525
36391372,0.6556
36421482,0.8873
36380896,0.7431
36341411,0.926
36211630,0.8887
36049175,0.5842
36260643,0.7514
36251389,0.7052
36411069,0.9784
36320338,0.9319
35978488,0.4822
36221689,0.7934
36510482,0.5833
36421471,0.6408
36391473,0.8611
7064626,0.8953
36491114,0.7364
36271555,0.8978
36381520,0.7313
36089397,0.8331
