id,prob
37830218,0.9135
37640145,0.7355
37770182,0.8136
37197886,0.8772
34964007,0.7538
37630171,0.8359
37820167,0.923
37610196,0.5288
37770158,0.9462
37690145,0.5616
37760193,0.7445
37690155,0.8216
37750146,0.8793
37720268,0.9035
37680188,0.9893
37720266,0.9708
37730156,0.5763
34954595,0.8956
37830213,0.5201
37750174,0.9618
37587147,0.7891
37298034,0.8715
35176218,0.7957
37447148,0.7901
36651142,0.9479
37377143,0.876
37567145,0.7887
37507159,0.4329
37467133,0.8203
37670120,0.9567
37690127,0.8033
37760122,0.7774
37467131,0.901
36039426,0.8515
37507115,0.6798
37147834,0.9743
36029361,0.6093
36571282,0.7356
37021149,0.7529
37800116,0.8418
37640120,0.8901
37257407,0.6947
37547141,0.8829
36970326,0.8374
37168049,0.9668
37507144,0.845
37840117,0.9119
37770115,0.7229
36380308,0.869
36271929,0.9729
36800598,0.7394
37158065,0.5343
37107305,0.9578
37257964,0.6993
37187972,0.7631
37407114,0.8571
37147993,0.9157
36799832,0.746
37307925,0.9173
37307931,0.8947
36990268,0.8314
37138019,0.9306
37217973,0.7226
37237896,0.7553
37097632,0.9664
37207930,0.918
37158133,0.4624
37147951,0.6737
37217963,0.9001
37248002,0.6277
37397113,0.7619
37307948,0.9199
37257977,0.7482
37278006,0.8724
37317602,0.9752
37187962,0.9217
37318010,0.9453
37077976,0.9077
37068505,0.5587
37577113,0.8185
37127755,0.9095
37257938,0.9761
37087967,0.9073
34985044,0.8406
37257963,0.6709
37267339,0.8999
37288007,0.7659
37267801,0.8907
37297920,0.9815
37217922,0.8077
37237882,0.834
37227897,0.7355
37277902,0.6834
37267833,0.5695
36621199,0.9595
36723366,0.5986
37207841,0.9245
37197964,0.8393
37237831,0.8269
37217686,0.8035
37127831,0.7211
37217919,0.8223
37227920,0.8926
36210998,0.6518
37247958,0.852
36490241,0.5051
37127422,0.8792
37267925,0.7138
37167995,0.7501
36128590,0.7697
37267877,0.8697
37117931,0.8976
37247913,0.9823
36241607,0.7926
19105995,0.5546
37217860,0.7252
37147505,0.9907
37217869,0.5102
37317895,0.8712
37187850,0.7721
37177779,0.831
37177789,0.8824
37267689,0.784
36798213,0.7057
37147231,0.9296
37207766,0.9266
37317879,0.9329
37177769,0.7906
37307823,0.7941
37167827,0.7968
37297215,0.9882
37267750,0.8588
37207775,0.9192
36371877,0.7095
37267808,0.8914
37327364,0.8606
37317329,0.9338
37077871,0.7123
36281535,0.5743
37177702,0.8821
36301678,0.7209
37127727,0.5628
37257821,0.8176
37177728,0.839
36251670,0.7567
37127736,0.885
37247823,0.9327
37187771,0.7685
36088556,0.6015
37087748,0.8909
37187823,0.9142
37307753,0.8772
37117361,0.5669
37147758,0.8232
37267713,0.9448
37207725,0.923
37157884,0.8022
37247825,0.8955
37217770,0.5558
37117798,0.9335
37237726,0.9242
37237736,0.9545
37097785,0.476
37197755,0.97
37317777,0.5045
36169260,0.9192
36341609,0.6385
37287791,0.8349
37257732,0.8018
37217725,0.7857
37277767,0.5603
37197740,0.6843
37137782,0.7683
37297730,0.8722
37157786,0.8975
37247754,0.9375
37237701,0.9484
36231355,0.7237
37297640,0.7981
37217666,0.8819
36850157,0.9292
37077689,0.6756
37117732,0.6025
37207643,0.7619
37177601,0.4494
35804125,0.8112
37147710,0.957
37187710,0.576
36551148,0.9061
37127123,0.8812
37217664,0.7778
37287426,0.8931
37117696,0.6951
37247219,0.7678
37267594,0.9356
37297663,0.9413
37137720,0.9308
37287688,0.8365
37197272,0.8329
37177603,0.8007
37267591,0.9368
37187687,0.8212
37317665,0.611
37157696,0.965
37217660,0.9859
37167599,0.9423
37247608,0.9553
37097630,0.8243
37157693,0.9225
36799296,0.7847
37267543,0.9336
37177546,0.8684
37247574,0.7741
37117631,0.8829
37287600,0.6977
37087606,0.9508
37237554,0.9109
37147549,0.5847
37031231,0.9466
37227628,0.9013
37277633,0.9306
37177548,0.8036
37287638,0.8875
34723228,0.9264
37187632,0.8645
37157597,0.6512
37097415,0.973
37297574,0.9222
37207501,0.9162
37187566,0.9261
37167483,0.6896
37327258,0.7997
37307511,0.8318
37097596,0.8403
37267497,0.8881
36148478,0.6412
37297565,0.917
37317580,0.8886
37127488,0.3499
37187437,0.7324
37297573,0.747
37217395,0.7559
37317537,0.8084
37297511,0.9219
36048503,0.8975
37097530,0.7213
37157591,0.9285
37247505,0.8606
37167422,0.9394
37227522,0.9884
37247479,0.6808
37227540,0.5057
37147539,0.9957
37267457,0.6182
37257508,0.7055
37087452,0.7707
37087478,0.887
37097533,0.8095
37287526,0.9599
37207466,0.7961
37087464,0.8971
37227560,0.8909
37157581,0.9469
37107524,0.6959
37087492,0.813
37307455,0.9394
37217478,0.9064
37137536,0.7406
37117493,0.7638
37197485,0.7096
37087427,0.7553
37077507,0.9626
37137562,0.5714
37297462,0.7251
36230562,0.9467
37087403,0.7508
37137526,0.8979
37087421,0.894
37021225,0.6834
37177426,0.844
37217490,0.8468
37207425,0.8015
37097528,0.7729
35804040,0.9092
37227440,0.4351
37097447,0.7916
37117462,0.6906
37187425,0.568
37097433,0.9357
36801180,0.7644
37297435,0.9381
37307404,0.6159
37267388,0.9
37227408,0.8491
37307428,0.9609
35693572,0.8301
37167391,0.9513
37187451,0.888
37137518,0.7024
37277417,0.9301
37097437,0.8638
35893607,0.8941
37267333,0.6967
37227184,0.2397
37217427,0.6205
37127396,0.9171
36850189,0.94
37087363,0.7393
37267354,0.854
37157434,0.6763
37127341,0.8526
37317385,0.6603
37177318,0.9375
37287314,0.9724
37127352,0.8428
37177337,0.9176
37107352,0.7832
37257345,0.9161
37087323,0.7757
37107357,0.6613
37197388,0.8035
37157370,0.9608
36860128,0.7213
37107400,0.9646
37077363,0.8084
37197275,0.7424
36271022,0.9291
37167354,0.9039
37157374,0.8863
37277347,0.8588
36691119,0.9756
37217362,0.8778
37317361,0.8083
37207334,0.9048
37287387,0.9273
37237312,0.901
36970258,0.6771
37307343,0.8783
36712446,0.9501
36450807,0.962
37097385,0.9335
36300959,0.8888
37247260,0.9029
37087299,0.6321
35979809,0.8033
37217275,0.8259
37297282,0.3697
37237283,0.5807
37077297,0.794
37137392,0.9523
36381451,0.6391
37317282,0.8734
37267265,0.6354
36798556,0.9304
36411366,0.9201
37117322,0.8834
37287259,0.6805
37317237,0.77
37077339,0.5082
37187317,0.864
37147344,0.971
37287294,0.9256
37277297,0.9362
37167274,0.8774
36950133,0.5876
37167310,0.7898
37077343,0.8842
36591413,0.8484
36783332,0.7231
37297298,0.5126
37207310,0.6391
37267281,0.7766
37167252,0.8522
36920333,0.4126
33611338,0.8784
1237963,0.6317
37187351,0.8082
37287216,0.5683
36733253,0.7305
37097271,0.9127
37197258,0.9136
35893167,0.7935
37107275,0.7962
37117147,0.7105
37317213,0.7592
36450506,0.8839
37117225,0.7571
36611294,0.8632
37077233,0.7605
37207213,0.5877
37097267,0.9841
37097233,0.8668
31206959,0.9115
37287252,0.8486
37177243,0.8833
37107271,0.7879
37217208,0.9539
36361066,0.9003
37077216,0.7171
37167214,0.9323
37117217,0.6133
37287213,0.7782
37117247,0.7334
36850348,0.8136
37077254,0.8776
36201362,0.6613
37167229,0.7673
37147227,0.6444
37137162,0.7476
37137212,0.94
37207143,0.8543
36401025,0.9344
37127194,0.906
37167153,0.6465
36201719,0.5576
36280576,0.8237
37207170,0.7747
36361630,0.9145
37287156,0.9641
37217129,0.7334
37147194,0.9178
33420954,0.7475
37287136,0.913
36611425,0.8385
37307152,0.9282
37257155,0.7682
37147143,0.8928
37157205,0.9231
36799314,0.8211
37297184,0.7362
36441593,0.5111
35968331,0.9424
37077181,0.7236
37137166,0.7967
36371085,0.9484
37177154,0.9616
37117172,0.9084
37217132,0.8464
37217148,0.7511
36980221,0.8667
37297170,0.7973
37317142,0.9426
37197208,0.6996
36211403,0.8744
36211471,0.6973
37187185,0.6804
37187198,0.7918
36611290,0.9656
35916864,0.6824
37287129,0.6816
36320284,0.8247
36581474,0.9699
36970347,0.7225
36850371,0.793
36890355,0.7991
37087130,0.8679
36870287,0.8302
36880395,0.7097
36840343,0.9673
36990348,0.833
36930381,0.8479
37087131,0.9395
37117115,0.9869
36980373,0.6091
36850367,0.8334
36900361,0.8819
36940200,0.9172
36798806,0.8368
36930369,0.8021
36880382,0.8326
36222022,0.8596
36799033,0.8402
37087127,0.9341
37287128,0.9456
37297137,0.6958
36109575,0.6017
36830396,0.9405
36990344,0.6324
35491145,0.9603
36251755,0.8823
36930138,0.8764
37031157,0.8396
36990115,0.6601
36940347,0.9881
37011329,0.6324
37021322,0.6888
36808330,0.8111
36671167,0.8076
36900317,0.9166
36411235,0.63
35673929,0.81
37011257,0.9028
36990305,0.834
35673391,0.6456
36029786,0.9597
36381528,0.8443
37011355,0.7975
36950321,0.9021
36820333,0.8638
36880308,0.8701
36840244,0.6045
36280444,0.5927
36840291,0.9118
36850266,0.6519
36271536,0.7531
36271364,0.9303
36830232,0.4515
36360882,0.601
36840219,0.9337
37000211,0.935
37011250,0.9774
36850236,0.758
36990180,0.8789
36421045,0.916
36211929,0.8866
36139312,0.6443
36970219,0.6145
36441751,0.8317
36391501,0.9398
36910272,0.7933
36980248,0.9111
36910265,0.8893
36940237,0.7478
36850229,0.681
36798335,0.9294
36900277,0.8544
37011298,0.9636
36840236,0.86240000000000006
37021227,0.8839
36381788,0.7795
36870226,0.8785
36330833,0.542
36930254,0.9724
36211956,0.7004
36970237,0.7564
36743251,0.5822
36890259,0.8447
37000197,0.937
36850166,0.7505
37051151,0.9376
36920165,0.8532
36631449,0.7939
37021172,0.6509
36211691,0.9742
37021190,0.7655
36671440,0.8634
36960168,0.4863
37000151,0.7279
36240376,0.8667
36870200,0.7679
36410389,0.6298
36089599,0.6616
36910165,0.4971
6735355,0.9921
35773241,0.8436
36880194,0.9156
37021134,0.8982
37031162,0.8194
36890158,0.9497
37041171,0.8818
36820168,0.4154
377140,0.9789
36631408,0.806
36850158,0.4976
36211775,0.8226
36870191,0.9432
36530431,0.916
36763453,0.8771
36860144,0.8035
36920201,0.8636
36910131,0.3475
36743249,0.5233
36119329,0.9031
36860124,0.8456
36920136,0.7697
36631425,0.7763
35853386,0.6965
36890128,0.9198
36540482,0.7406
36701444,0.7225
36281646,0.8481
36701405,0.5817
36651203,0.9052
36421543,0.6779
36631436,0.8728
37031129,0.8553
36661487,0.8649
36681455,0.897
35948315,0.8835
36301027,0.5053
36290159,0.7365
36561373,0.7598
36591456,0.8813
36940112,0.8975
36681442,0.9476
36651342,0.8958
36661470,0.865
36671411,0.8178
36980114,0.8572
36540421,0.7947
36551391,0.5209
36631365,0.8318
36540359,0.9656
36551390,0.7329
35873238,0.8341
36763371,0.9164
36421589,0.844
36500686,0.8165
36581350,0.3945
36641387,0.8544
36691306,0.7201
36581380,0.8372
36743431,0.978
36540442,0.9564
36571335,0.9243
36681338,0.8844
36743409,0.8229
36331427,0.9556
36701361,0.8801
36179168,0.6423
36571312,0.7969
36712351,0.8087
36441872,0.4229
36681397,0.843
36591382,0.8383
36631158,0.8899
36601381,0.7328
36611406,0.9047
36753343,0.9499
36611351,0.7448
36561172,0.7424
36561357,0.8219
36540406,0.8971
36723337,0.7799
36733393,0.6723
36591294,0.6647
36641299,0.47
36351766,0.6647
36581191,0.8243
36691289,0.7258
36733266,0.4922
36611285,0.8071
36221506,0.5641
36371830,0.9062
36621271,0.9373
36088709,0.7888
34933661,0.8789
36601322,0.5112
36743351,0.808
36441498,0.8083
36591292,0.8379
36763339,0.868
36621301,0.8944
36601307,0.8897
36733285,0.7478
36271904,0.8916
36581311,0.6853
36773306,0.8734
36651312,0.8525
36401103,0.6359
36551294,0.3801
36661313,0.431
36701306,0.8705
36581294,0.7434
36611281,0.9258
36510472,0.9609
36671187,0.8128
36651274,0.9364
36551191,0.8625
36641291,0.9597
36691211,0.9048
36712247,0.7907
36701196,0.8706
36241760,0.8327
36251637,0.9181
36661263,0.959
36601185,0.9452
36561226,0.7769
36723187,0.9138
36712120,0.7182
36743287,0.729
36381650,0.922
36763235,0.9236
36753218,0.9821
36641170,0.7439
36783286,0.6453
36581263,0.9275
36029660,0.9185
36733163,0.8421
36581185,0.7499
36733131,0.9094
36241866,0.9543
36783152,0.4761
36221720,0.9629
36661120,0.945
36391437,0.3036
36723130,0.8176
36591113,0.5612
36681149,0.9342
36661200,0.8512
36341368,0.8862
36753173,0.8237
36611144,0.871
36211379,0.9375
36621159,0.6143
36221701,0.9013
36371622,0.8796
36251784,0.6994
36391535,0.9168
36611131,0.7127
36712152,0.5142
36320612,0.5506
36118165,0.6177
36491470,0.9102
36671149,0.7981
36461290,0.511
36098394,0.6939
36723178,0.9211
36621127,0.7498
36641177,0.641
36753142,0.9491
36773148,0.8515
36671148,0.9096
36753147,0.7499
36743126,0.8761
36411810,0.874
36551176,0.6658
35743899,0.9628
36773120,0.7163
36411077,0.561
36651157,0.9481
36089553,0.7313
36210783,0.966
34603208,0.895
36118296,0.924
36651163,0.8252
36221963,0.8899
36341740,0.7974
36351791,0.8768
35978609,0.9374
36361867,0.6697
35166283,0.8507
36301889,0.9671
36271927,0.7585
36241034,0.4182
36201897,0.8329
36520685,0.9018
36441798,0.5213
36201901,0.8312
36491396,0.7261
36712112,0.845
36201903,0.8553
36201956,0.829
36491464,0.4478
36500646,0.8332
36351777,0.7675
36211758,0.6002
36491166,0.7594
36491438,0.9552
36451352,0.7147
36441900,0.7657
36341665,0.6968
36491463,0.6588
35863261,0.564
36420306,0.6683
36270977,0.7836
36241818,0.4293
35703684,0.9338
36421815,0.9688
36281867,0.9178
36520713,0.7862
36341727,0.7376
36491405,0.8717
34743491,0.9141
36411872,0.7775
36500909,0.6433
36411766,0.9884
36231880,0.7976
36340346,0.942
36641113,0.7586
36460752,0.665
36211046,0.8488
36421624,0.9605
36201902,0.9218
36500923,0.6744
36301772,0.7386
36491372,0.8862
36530609,0.6654
36231716,0.8397
36341638,0.9072
20579060,0.6008
36281821,0.8368
36271824,0.7845
36381777,0.6691
36491362,0.5339
36371794,0.7874
36520614,0.614
36451331,0.8803
36210831,0.8729
36381755,0.9692
36360672,0.8393
36361715,0.9264
36301786,0.9259
36391732,0.6291
36331678,0.6384
36301785,0.6907
36491367,0.5611
35044866,0.9407
36381747,0.9671
36411770,0.7738
36301830,0.9261
36411785,0.9027
36069285,0.9337
36079373,0.9188
36281807,0.8414
36411798,0.7976
36119584,0.9362
36441729,0.9395
36411831,0.7801
36251704,0.7945
36500855,0.8433
36049010,0.5783
36221886,0.9142
36421715,0.8262
36520616,0.9151
36068757,0.8027
36391617,0.9161
36230419,0.9691
36281684,0.7556
34924194,0.8963
36371652,0.8478
36371646,0.8232
36381676,0.7994
36088804,0.884
35723651,0.8944
35703974,0.7275
36251227,0.8635
36350925,0.9648
36491254,0.7859
36251605,0.6792
36211759,0.853
36530522,0.6696
36351648,0.9131
36231746,0.9065
36301699,0.858
36201758,0.5726
36361551,0.6218
34313031,0.8907
36491274,0.7904
36510584,0.581
36240652,0.8143
36530470,0.8883
36211802,0.5965
36271758,0.5265
36441703,0.9035
36381696,0.5405
36271698,0.4546
36211749,0.8938
36221782,0.96
36381654,0.8426
36109653,0.872
36341629,0.932
36530495,0.8454
36381678,0.9626
36201779,0.9329
36520571,0.7242
36301739,0.981
36211760,0.738
36270525,0.6367
36341564,0.9106
36221727,0.7078
36361293,0.8662
36211706,0.8969
36321257,0.8491
36520487,0.8049
35348358,0.3044
36260982,0.7025
36231613,0.787
36281254,0.7697
12637341,0.6826
16492717,0.9561
35054322,0.8604
36530393,0.8292
36201675,0.7712
36530430,0.8831
35093388,0.8819
36251506,0.9173
36331591,0.7521
36079334,0.776
36231642,0.8142
36301367,0.9316
36351607,0.853
36451074,0.5699
36251457,0.8457
36510570,0.9068
36341544,0.6544
36520294,0.7984
36201698,0.8065
35653745,0.8448
36421236,0.9286
36451158,0.8073
36451179,0.8923
36381603,0.8728
36361591,0.6671
36371556,0.8175
36260437,0.704
36231536,0.9007
36341182,0.802
36241491,0.8453
36221642,0.4991
35156709,0.8383
36500570,0.7446
36441530,0.9234
36400960,0.7528
36251450,0.3344
36271414,0.8564
36530343,0.4737
36351438,0.8721
36281570,0.5453
36421432,0.9348
36391372,0.3378
36421482,0.8664
36380896,0.7897
36341411,0.937
36211630,0.8683
36049175,0.5242
36260643,0.7267
36251389,0.708
36411069,0.9765
36320338,0.9127
35978488,0.4624
36221689,0.9053
36510482,0.713
36421471,0.6856
36391473,0.8421
7064626,0.9505
36491114,0.7178
36271555,0.8851
36381520,0.6728
36089397,0.9193
36450883,0.9872
36371531,0.6675
36220377,0.5804
36390996,0.8009
